path,relative_path,name,extension,size,provider_guess
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1253.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1253.mp3,ZS_F2_1253.mp3,.mp3,34720,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1254.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1254.mp3,ZS_F2_1254.mp3,.mp3,22390,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1255.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1255.mp3,ZS_F2_1255.mp3,.mp3,35347,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1256.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1256.mp3,ZS_F2_1256.mp3,.mp3,27196,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1257.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1257.mp3,ZS_F2_1257.mp3,.mp3,24271,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1258.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1258.mp3,ZS_F2_1258.mp3,.mp3,24480,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1259.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1259.mp3,ZS_F2_1259.mp3,.mp3,54155,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1260.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1260.mp3,ZS_F2_1260.mp3,.mp3,23017,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1261.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1261.mp3,ZS_F2_1261.mp3,.mp3,31794,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1262.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1262.mp3,ZS_F2_1262.mp3,.mp3,21136,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1263.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1263.mp3,ZS_F2_1263.mp3,.mp3,19255,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1264.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1264.mp3,ZS_F2_1264.mp3,.mp3,16120,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1265.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1265.mp3,ZS_F2_1265.mp3,.mp3,27196,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1266.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1266.mp3,ZS_F2_1266.mp3,.mp3,24898,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1267.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1267.mp3,ZS_F2_1267.mp3,.mp3,22599,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1268.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1268.mp3,ZS_F2_1268.mp3,.mp3,20718,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1269.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1269.mp3,ZS_F2_1269.mp3,.mp3,30958,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1270.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1270.mp3,ZS_F2_1270.mp3,.mp3,14867,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1271.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1271.mp3,ZS_F2_1271.mp3,.mp3,18837,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1272.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1272.mp3,ZS_F2_1272.mp3,.mp3,19046,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1273.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1273.mp3,ZS_F2_1273.mp3,.mp3,20300,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1274.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1274.mp3,ZS_F2_1274.mp3,.mp3,17374,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1275.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1275.mp3,ZS_F2_1275.mp3,.mp3,20300,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1276.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1276.mp3,ZS_F2_1276.mp3,.mp3,23017,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1277.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1277.mp3,ZS_F2_1277.mp3,.mp3,21136,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1278.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1278.mp3,ZS_F2_1278.mp3,.mp3,20300,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1279.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1279.mp3,ZS_F2_1279.mp3,.mp3,20300,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1280.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1280.mp3,ZS_F2_1280.mp3,.mp3,20927,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1281.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1281.mp3,ZS_F2_1281.mp3,.mp3,22599,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1282.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1282.mp3,ZS_F2_1282.mp3,.mp3,21136,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1283.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1283.mp3,ZS_F2_1283.mp3,.mp3,32212,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1284.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1284.mp3,ZS_F2_1284.mp3,.mp3,35347,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1285.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1285.mp3,ZS_F2_1285.mp3,.mp3,22599,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1286.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1286.mp3,ZS_F2_1286.mp3,.mp3,20300,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1287.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1287.mp3,ZS_F2_1287.mp3,.mp3,29286,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1288.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1288.mp3,ZS_F2_1288.mp3,.mp3,37227,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1289.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1289.mp3,ZS_F2_1289.mp3,.mp3,34511,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1290.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1290.mp3,ZS_F2_1290.mp3,.mp3,20509,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1291.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1291.mp3,ZS_F2_1291.mp3,.mp3,23853,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1292.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1292.mp3,ZS_F2_1292.mp3,.mp3,20091,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1293.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1293.mp3,ZS_F2_1293.mp3,.mp3,28868,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1294.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1294.mp3,ZS_F2_1294.mp3,.mp3,23644,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1295.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1295.mp3,ZS_F2_1295.mp3,.mp3,34720,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1296.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1296.mp3,ZS_F2_1296.mp3,.mp3,32630,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1297.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1297.mp3,ZS_F2_1297.mp3,.mp3,28241,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1298.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1298.mp3,ZS_F2_1298.mp3,.mp3,32839,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1299.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1299.mp3,ZS_F2_1299.mp3,.mp3,29077,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1300.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1300.mp3,ZS_F2_1300.mp3,.mp3,24898,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1301.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1301.mp3,ZS_F2_1301.mp3,.mp3,25525,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1302.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1302.mp3,ZS_F2_1302.mp3,.mp3,33257,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1303.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1303.mp3,ZS_F2_1303.mp3,.mp3,47885,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1304.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1304.mp3,ZS_F2_1304.mp3,.mp3,17165,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1305.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1305.mp3,ZS_F2_1305.mp3,.mp3,21972,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1306.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1306.mp3,ZS_F2_1306.mp3,.mp3,26778,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1307.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1307.mp3,ZS_F2_1307.mp3,.mp3,17792,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1308.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1308.mp3,ZS_F2_1308.mp3,.mp3,23644,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1309.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1309.mp3,ZS_F2_1309.mp3,.mp3,25525,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1310.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1310.mp3,ZS_F2_1310.mp3,.mp3,24062,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1311.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1311.mp3,ZS_F2_1311.mp3,.mp3,15494,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1312.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1312.mp3,ZS_F2_1312.mp3,.mp3,32630,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1313.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1313.mp3,ZS_F2_1313.mp3,.mp3,18628,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1314.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1314.mp3,ZS_F2_1314.mp3,.mp3,27823,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1315.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1315.mp3,ZS_F2_1315.mp3,.mp3,15702,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1316.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1316.mp3,ZS_F2_1316.mp3,.mp3,23853,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1317.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1317.mp3,ZS_F2_1317.mp3,.mp3,16120,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1318.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1318.mp3,ZS_F2_1318.mp3,.mp3,17374,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1319.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1319.mp3,ZS_F2_1319.mp3,.mp3,27823,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1320.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1320.mp3,ZS_F2_1320.mp3,.mp3,17583,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1321.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1321.mp3,ZS_F2_1321.mp3,.mp3,33048,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1322.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1322.mp3,ZS_F2_1322.mp3,.mp3,32003,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1323.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1323.mp3,ZS_F2_1323.mp3,.mp3,36182,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1324.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1324.mp3,ZS_F2_1324.mp3,.mp3,41198,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1325.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1325.mp3,ZS_F2_1325.mp3,.mp3,29077,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1326.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1326.mp3,ZS_F2_1326.mp3,.mp3,25734,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1327.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1327.mp3,ZS_F2_1327.mp3,.mp3,23644,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1328.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1328.mp3,ZS_F2_1328.mp3,.mp3,24689,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1329.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1329.mp3,ZS_F2_1329.mp3,.mp3,29077,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1330.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1330.mp3,ZS_F2_1330.mp3,.mp3,24480,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1331.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1331.mp3,ZS_F2_1331.mp3,.mp3,25525,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1332.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1332.mp3,ZS_F2_1332.mp3,.mp3,25942,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1333.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1333.mp3,ZS_F2_1333.mp3,.mp3,31376,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1334.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1334.mp3,ZS_F2_1334.mp3,.mp3,25107,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1335.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1335.mp3,ZS_F2_1335.mp3,.mp3,31794,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1336.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1336.mp3,ZS_F2_1336.mp3,.mp3,36809,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1337.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1337.mp3,ZS_F2_1337.mp3,.mp3,19882,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1338.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1338.mp3,ZS_F2_1338.mp3,.mp3,22808,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1339.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1339.mp3,ZS_F2_1339.mp3,.mp3,31794,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1340.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1340.mp3,ZS_F2_1340.mp3,.mp3,24689,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1341.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1341.mp3,ZS_F2_1341.mp3,.mp3,26151,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1342.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1342.mp3,ZS_F2_1342.mp3,.mp3,28450,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1343.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1343.mp3,ZS_F2_1343.mp3,.mp3,34929,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1344.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1344.mp3,ZS_F2_1344.mp3,.mp3,35138,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1345.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1345.mp3,ZS_F2_1345.mp3,.mp3,18419,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1346.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1346.mp3,ZS_F2_1346.mp3,.mp3,34511,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1347.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1347.mp3,ZS_F2_1347.mp3,.mp3,40153,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1348.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1348.mp3,ZS_F2_1348.mp3,.mp3,24689,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1349.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1349.mp3,ZS_F2_1349.mp3,.mp3,22808,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1350.mp3,Glossika\Chinese\Complete Fluency\_derived\anki_build\media\ZS_F2_1350.mp3,ZS_F2_1350.mp3,.mp3,27823,Glossika
